"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 02:33:33.167, [INFO],POSCTL,0.0112506,-0.015,1192.246,40.888793,-119.086
2023-09-13 02:33:33.669, [INFO],POSCTL,0.0112542,-0.017,1192.244,40.888793,-119.086
2023-09-13 02:33:34.174, [INFO],POSCTL,0.0112544,-0.013,1192.248,40.888793,-119.086
2023-09-13 02:33:34.678, [INFO],POSCTL,0.0112563,-0.011,1192.25,40.888793,-119.086
2023-09-13 02:33:35.181, [INFO],POSCTL,0.0112547,-0.011,1192.25,40.888793,-119.086
2023-09-13 02:33:35.691, [INFO],POSCTL,0.0112535,-0.013,1192.248,40.888793,-119.086
2023-09-13 02:33:36.196, [INFO],POSCTL,0.0112554,-0.014,1192.247,40.888793,-119.086
2023-09-13 02:33:36.698, [INFO],POSCTL,0.0112542,-0.013,1192.249,40.888793,-119.086
2023-09-13 02:33:37.201, [INFO],POSCTL,0.0112546,-0.015,1192.247,40.888793,-119.086
2023-09-13 02:33:37.706, [INFO],POSCTL,0.0112545,-0.013,1192.248,40.888793,-119.086
2023-09-13 02:33:38.209, [INFO],POSCTL,0.0112524,-0.011,1192.25,40.888794,-119.086
2023-09-13 02:33:38.713, [INFO],POSCTL,0.0112515,-0.015,1192.246,40.888794,-119.086
2023-09-13 02:33:39.216, [INFO],POSCTL,0.0112509,-0.019,1192.243,40.888794,-119.086
2023-09-13 02:33:39.722, [INFO],POSCTL,0.011252,-0.019,1192.242,40.888794,-119.086
2023-09-13 02:33:40.224, [INFO],POSCTL,0.0112526,-0.019,1192.243,40.888794,-119.086
2023-09-13 02:33:40.727, [INFO],POSCTL,0.0112524,-0.018,1192.244,40.888794,-119.086
2023-09-13 02:33:41.232, [INFO],POSCTL,0.0112528,-0.006,1192.255,40.888794,-119.086
2023-09-13 02:33:41.736, [INFO],POSCTL,0.0112543,0.008,1192.27,40.888794,-119.086
2023-09-13 02:33:42.239, [INFO],POSCTL,0.0112557,0.017,1192.279,40.888794,-119.086
2023-09-13 02:33:42.743, [INFO],POSCTL,0.0112573,0.016,1192.278,40.888794,-119.086
2023-09-13 02:33:43.245, [INFO],POSCTL,0.0112602,0.015,1192.277,40.888794,-119.086
2023-09-13 02:33:43.748, [INFO],POSCTL,0.0112594,0.021,1192.283,40.888794,-119.086
2023-09-13 02:33:44.250, [INFO],POSCTL,0.0112615,0.015,1192.277,40.888794,-119.086
2023-09-13 02:33:44.754, [INFO],POSCTL,0.0112629,0.013,1192.275,40.888794,-119.086
2023-09-13 02:33:45.257, [INFO],POSCTL,0.011263,0.015,1192.277,40.888794,-119.086
2023-09-13 02:33:45.766, [INFO],POSCTL,0.0112634,0.02,1192.2821,40.888794,-119.086
2023-09-13 02:33:46.268, [INFO],POSCTL,0.0112652,0.016,1192.278,40.888794,-119.086
2023-09-13 02:33:46.771, [INFO],POSCTL,0.011264,0.011,1192.274,40.888795,-119.086
2023-09-13 02:33:47.280, [INFO],POSCTL,0.0112656,0.014,1192.277,40.888795,-119.086
2023-09-13 02:33:47.783, [INFO],POSCTL,0.0112668,0.022,1192.284,40.888795,-119.086
2023-09-13 02:33:48.286, [INFO],POSCTL,0.0112676,0.027,1192.289,40.888795,-119.086
2023-09-13 02:33:48.789, [INFO],POSCTL,0.0112685,0.0329999,1192.295,40.888795,-119.086
2023-09-13 02:33:49.292, [INFO],POSCTL,0.0112669,0.0329999,1192.295,40.888795,-119.086
2023-09-13 02:33:49.795, [INFO],POSCTL,0.0112656,0.032,1192.294,40.888795,-119.086
2023-09-13 02:33:50.298, [INFO],POSCTL,0.0112653,0.04,1192.3031,40.888795,-119.086
2023-09-13 02:33:50.805, [INFO],POSCTL,0.0112629,0.05,1192.3131,40.888795,-119.086
2023-09-13 02:33:51.308, [INFO],POSCTL,0.0112664,0.053,1192.316,40.888795,-119.086
2023-09-13 02:33:51.811, [INFO],POSCTL,0.0112687,0.053,1192.315,40.888795,-119.086
2023-09-13 02:33:52.315, [INFO],POSCTL,0.0112707,0.056,1192.3181,40.888795,-119.086
2023-09-13 02:33:52.818, [INFO],POSCTL,0.0112725,0.053,1192.315,40.888796,-119.086
2023-09-13 02:33:53.321, [INFO],POSCTL,0.0112724,0.035,1192.2969,40.888795,-119.086
2023-09-13 02:33:53.823, [INFO],POSCTL,0.011279,0.012,1192.274,40.888795,-119.086
2023-09-13 02:33:54.326, [INFO],POSCTL,0.0112791,-0.001,1192.26,40.888795,-119.086
2023-09-13 02:33:54.828, [INFO],POSCTL,0.0112738,0.004,1192.2661,40.888795,-119.086
2023-09-13 02:33:55.332, [INFO],POSCTL,0.0112722,0.026,1192.288,40.888795,-119.086
2023-09-13 02:33:55.839, [INFO],POSCTL,0.0112737,0.03,1192.293,40.888796,-119.086
2023-09-13 02:33:56.341, [INFO],POSCTL,0.0112758,0.006,1192.269,40.888795,-119.086
2023-09-13 02:33:56.844, [INFO],POSCTL,0.0112811,-0.016,1192.2451,40.888796,-119.086
2023-09-13 02:33:57.346, [INFO],POSCTL,0.011279,-0.023,1192.239,40.888796,-119.086
2023-09-13 02:33:57.848, [INFO],POSCTL,0.0112746,-0.003,1192.259,40.888796,-119.086
2023-09-13 02:33:58.352, [INFO],POSCTL,0.0112706,0.035,1192.298,40.888796,-119.086
2023-09-13 02:33:58.855, [INFO],POSCTL,0.0112711,0.063,1192.326,40.888796,-119.086
2023-09-13 02:33:59.360, [INFO],POSCTL,0.0112692,0.081,1192.3441,40.888796,-119.086
2023-09-13 02:33:59.862, [INFO],POSCTL,0.0112709,0.091,1192.354,40.888796,-119.086
2023-09-13 02:34:00.365, [INFO],POSCTL,0.0112726,0.1,1192.362,40.888796,-119.086
2023-09-13 02:34:00.875, [INFO],POSCTL,0.0112723,0.101,1192.363,40.888796,-119.086
2023-09-13 02:34:01.380, [INFO],POSCTL,0.0112729,0.115,1192.377,40.888796,-119.086
2023-09-13 02:34:01.887, [INFO],POSCTL,0.0112738,0.119,1192.382,40.888796,-119.086
2023-09-13 02:34:02.392, [INFO],POSCTL,0.0112742,0.121,1192.384,40.888796,-119.086
2023-09-13 02:34:02.893, [INFO],POSCTL,0.0112741,0.128,1192.39,40.888796,-119.086
2023-09-13 02:34:03.399, [INFO],POSCTL,0.0112739,0.137,1192.399,40.888796,-119.086
2023-09-13 02:34:03.903, [INFO],POSCTL,0.0112754,0.15,1192.4121,40.888796,-119.086
2023-09-13 02:34:04.405, [INFO],POSCTL,0.011275,0.159,1192.421,40.888796,-119.086
2023-09-13 02:34:04.909, [INFO],POSCTL,0.0112748,0.165,1192.427,40.888795,-119.086
2023-09-13 02:34:05.412, [INFO],POSCTL,0.0112788,0.16,1192.4219,40.888795,-119.086
2023-09-13 02:34:05.922, [INFO],POSCTL,0.0112824,0.151,1192.414,40.888795,-119.086
2023-09-13 02:34:06.426, [INFO],POSCTL,0.0112814,0.135,1192.397,40.888795,-119.086
2023-09-13 02:34:06.927, [INFO],POSCTL,0.0112829,0.127,1192.39,40.888795,-119.086
2023-09-13 02:34:07.431, [INFO],POSCTL,0.0112849,0.127,1192.389,40.888795,-119.086
2023-09-13 02:34:07.935, [INFO],POSCTL,0.0112876,0.133,1192.395,40.888795,-119.086
2023-09-13 02:34:08.440, [INFO],POSCTL,0.0112875,0.145,1192.408,40.888795,-119.086
2023-09-13 02:34:08.942, [INFO],POSCTL,0.0112876,0.155,1192.4171,40.888795,-119.086
2023-09-13 02:34:09.445, [INFO],POSCTL,0.0112893,0.161,1192.424,40.888795,-119.086
2023-09-13 02:34:09.947, [INFO],POSCTL,0.0112905,0.168,1192.431,40.888794,-119.086
2023-09-13 02:34:10.450, [INFO],POSCTL,0.0112941,0.169,1192.431,40.888794,-119.086
2023-09-13 02:34:10.955, [INFO],POSCTL,0.0112948,0.169,1192.431,40.888794,-119.086
2023-09-13 02:34:11.459, [INFO],POSCTL,0.0112958,0.172,1192.435,40.888794,-119.086
2023-09-13 02:34:11.963, [INFO],POSCTL,0.0112948,0.185,1192.447,40.888794,-119.086
2023-09-13 02:34:12.465, [INFO],POSCTL,0.0112958,0.184,1192.446,40.888794,-119.086
2023-09-13 02:34:12.967, [INFO],POSCTL,0.0112956,0.182,1192.444,40.888794,-119.086
2023-09-13 02:34:13.470, [INFO],POSCTL,0.0112981,0.186,1192.4479,40.888794,-119.086
2023-09-13 02:34:13.972, [INFO],POSCTL,0.0112975,0.185,1192.447,40.888794,-119.086
2023-09-13 02:34:14.477, [INFO],POSCTL,0.0112979,0.178,1192.44,40.888794,-119.086
2023-09-13 02:34:14.980, [INFO],POSCTL,0.0112979,0.176,1192.4381,40.888794,-119.086
2023-09-13 02:34:15.483, [INFO],POSCTL,0.0112982,0.177,1192.439,40.888794,-119.086
2023-09-13 02:34:15.990, [INFO],POSCTL,0.0112983,0.174,1192.436,40.888794,-119.086
2023-09-13 02:34:16.492, [INFO],POSCTL,0.0112988,0.175,1192.437,40.888793,-119.086
2023-09-13 02:34:16.994, [INFO],POSCTL,0.0112975,0.176,1192.439,40.888793,-119.086
2023-09-13 02:34:17.497, [INFO],POSCTL,0.0112972,0.185,1192.447,40.888793,-119.086
2023-09-13 02:34:18.0  , [INFO],POSCTL,0.0112972,0.189,1192.451,40.888793,-119.086
2023-09-13 02:34:18.503, [INFO],POSCTL,0.0112961,0.193,1192.455,40.888793,-119.086
2023-09-13 02:34:19.7  , [INFO],POSCTL,0.0112954,0.19,1192.452,40.888793,-119.086
2023-09-13 02:34:19.510, [INFO],POSCTL,0.0112952,0.191,1192.453,40.888793,-119.086
2023-09-13 02:34:20.15 , [INFO],POSCTL,0.0112944,0.193,1192.455,40.888793,-119.086
2023-09-13 02:34:20.520, [INFO],POSCTL,0.0112952,0.2,1192.463,40.888793,-119.086
2023-09-13 02:34:21.28 , [INFO],POSCTL,0.0112967,0.202,1192.4641,40.888793,-119.086
2023-09-13 02:34:21.530, [INFO],POSCTL,0.0112978,0.199,1192.462,40.888793,-119.086
2023-09-13 02:34:22.32 , [INFO],POSCTL,0.0112974,0.197,1192.4591,40.888792,-119.086
2023-09-13 02:34:22.535, [INFO],POSCTL,0.0112985,0.199,1192.461,40.888792,-119.086
2023-09-13 02:34:23.37 , [INFO],POSCTL,0.0112967,0.197,1192.46,40.888792,-119.086
2023-09-13 02:34:23.540, [INFO],POSCTL,0.011298,0.199,1192.461,40.888792,-119.086
2023-09-13 02:34:24.43 , [INFO],POSCTL,0.0112994,0.205,1192.468,40.888792,-119.086
2023-09-13 02:34:24.546, [INFO],POSCTL,0.0112994,0.213,1192.475,40.888792,-119.086
2023-09-13 02:34:25.49 , [INFO],POSCTL,0.0112992,0.226,1192.488,40.888792,-119.086
2023-09-13 02:34:25.552, [INFO],POSCTL,0.011299,0.236,1192.498,40.888792,-119.086
2023-09-13 02:34:26.60 , [INFO],POSCTL,0.011297,0.233,1192.496,40.888792,-119.086
2023-09-13 02:34:26.564, [INFO],POSCTL,0.0112984,0.236,1192.499,40.888792,-119.086
2023-09-13 02:34:27.69 , [INFO],POSCTL,0.011297,0.236,1192.498,40.888792,-119.086
2023-09-13 02:34:27.573, [INFO],POSCTL,0.0112973,0.253,1192.515,40.888792,-119.086
2023-09-13 02:34:28.76 , [INFO],POSCTL,0.0112991,0.258,1192.5209,40.888792,-119.086
2023-09-13 02:34:28.580, [INFO],POSCTL,0.0112986,0.259,1192.5209,40.888792,-119.086
2023-09-13 02:34:29.82 , [INFO],POSCTL,0.0113046,0.26,1192.522,40.888792,-119.086
2023-09-13 02:34:29.585, [INFO],POSCTL,0.0113023,0.265,1192.527,40.888792,-119.086
2023-09-13 02:34:30.88 , [INFO],POSCTL,0.0113038,0.278,1192.54,40.888792,-119.086
2023-09-13 02:34:30.590, [INFO],POSCTL,0.0113028,0.286,1192.548,40.888792,-119.086
2023-09-13 02:34:31.98 , [INFO],POSCTL,0.0113017,0.285,1192.5469,40.888792,-119.086
2023-09-13 02:34:31.600, [INFO],POSCTL,0.0113024,0.29,1192.552,40.888792,-119.086
2023-09-13 02:34:32.104, [INFO],POSCTL,0.0113038,0.297,1192.56,40.888792,-119.086
2023-09-13 02:34:32.608, [INFO],POSCTL,0.0113049,0.296,1192.5581,40.888792,-119.086
2023-09-13 02:34:33.112, [INFO],POSCTL,0.0113048,0.295,1192.557,40.888792,-119.086
2023-09-13 02:34:33.614, [INFO],POSCTL,0.0113054,0.2939999,1192.557,40.888792,-119.086
2023-09-13 02:34:34.117, [INFO],POSCTL,0.0113055,0.3,1192.562,40.888792,-119.086
2023-09-13 02:34:34.621, [INFO],POSCTL,0.0113079,0.306,1192.5681,40.888792,-119.086
2023-09-13 02:34:35.125, [INFO],POSCTL,0.0113079,0.316,1192.578,40.888792,-119.086
2023-09-13 02:34:35.627, [INFO],POSCTL,0.0113093,0.318,1192.581,40.888792,-119.086
2023-09-13 02:34:36.139, [INFO],POSCTL,0.0113091,0.331,1192.5941,40.888792,-119.086
2023-09-13 02:34:36.643, [INFO],POSCTL,0.0113113,0.338,1192.6,40.888793,-119.086
2023-09-13 02:34:37.147, [INFO],POSCTL,0.011312,0.351,1192.613,40.888793,-119.086
2023-09-13 02:34:37.651, [INFO],POSCTL,0.0113125,0.355,1192.618,40.888793,-119.086
2023-09-13 02:34:38.153, [INFO],POSCTL,0.0113144,0.361,1192.624,40.888793,-119.086
2023-09-13 02:34:38.656, [INFO],POSCTL,0.0113162,0.37,1192.632,40.888793,-119.086
2023-09-13 02:34:39.159, [INFO],POSCTL,0.0113152,0.377,1192.639,40.888793,-119.086
2023-09-13 02:34:39.664, [INFO],POSCTL,0.0113148,0.375,1192.637,40.888793,-119.086
2023-09-13 02:34:40.166, [INFO],POSCTL,0.0113118,0.375,1192.638,40.888793,-119.086
2023-09-13 02:34:40.671, [INFO],POSCTL,0.011315,0.368,1192.63,40.888793,-119.086
2023-09-13 02:34:41.180, [INFO],POSCTL,0.0113162,0.358,1192.6201,40.888793,-119.086
2023-09-13 02:34:41.685, [INFO],POSCTL,0.0113162,0.358,1192.6201,40.888793,-119.086
2023-09-13 02:34:42.190, [INFO],POSCTL,0.0113147,0.368,1192.63,40.888793,-119.086
2023-09-13 02:34:42.693, [INFO],POSCTL,0.0113203,0.372,1192.634,40.888793,-119.086
2023-09-13 02:34:43.195, [INFO],POSCTL,0.0113171,0.378,1192.64,40.888794,-119.086
2023-09-13 02:34:43.697, [INFO],POSCTL,0.0113182,0.376,1192.638,40.888794,-119.086
2023-09-13 02:34:44.200, [INFO],POSCTL,0.0113171,0.376,1192.638,40.888794,-119.086
2023-09-13 02:34:44.703, [INFO],POSCTL,0.0113149,0.392,1192.654,40.888794,-119.086
2023-09-13 02:34:45.207, [INFO],POSCTL,0.0113126,0.406,1192.668,40.888794,-119.086
2023-09-13 02:34:45.710, [INFO],POSCTL,0.0113136,0.413,1192.675,40.888794,-119.086
2023-09-13 02:34:46.212, [INFO],POSCTL,0.0113157,0.411,1192.673,40.888794,-119.086
2023-09-13 02:34:46.717, [INFO],POSCTL,0.0113175,0.409,1192.671,40.888794,-119.086
2023-09-13 02:34:47.220, [INFO],POSCTL,0.0113184,0.403,1192.665,40.888794,-119.086
2023-09-13 02:34:47.722, [INFO],POSCTL,0.011317,0.409,1192.6719,40.888794,-119.086
2023-09-13 02:34:48.225, [INFO],POSCTL,0.0113149,0.409,1192.671,40.888794,-119.086
2023-09-13 02:34:48.728, [INFO],POSCTL,0.0113158,0.417,1192.679,40.888794,-119.086
2023-09-13 02:34:49.231, [INFO],POSCTL,0.011316,0.425,1192.687,40.888794,-119.086
2023-09-13 02:34:49.734, [INFO],POSCTL,0.0113156,0.431,1192.6931,40.888794,-119.086
2023-09-13 02:34:50.236, [INFO],POSCTL,0.0113155,0.432,1192.694,40.888794,-119.086
2023-09-13 02:34:50.740, [INFO],POSCTL,0.0113143,0.435,1192.697,40.888794,-119.086
2023-09-13 02:34:51.246, [INFO],POSCTL,0.0113153,0.429,1192.691,40.888794,-119.086
2023-09-13 02:34:51.748, [INFO],POSCTL,0.0113155,0.429,1192.691,40.888794,-119.086
2023-09-13 02:34:52.250, [INFO],POSCTL,0.0113164,0.43,1192.692,40.888794,-119.086
2023-09-13 02:34:52.752, [INFO],POSCTL,0.0113165,0.437,1192.7,40.888794,-119.086
2023-09-13 02:34:53.255, [INFO],POSCTL,0.0113154,0.445,1192.707,40.888794,-119.086
2023-09-13 02:34:53.760, [INFO],POSCTL,0.0113144,0.45,1192.713,40.888794,-119.086
2023-09-13 02:34:54.263, [INFO],POSCTL,0.0113165,0.453,1192.715,40.888794,-119.086
2023-09-13 02:34:54.766, [INFO],POSCTL,0.0113134,0.465,1192.727,40.888794,-119.086
2023-09-13 02:34:55.271, [INFO],POSCTL,0.0113151,0.478,1192.741,40.888794,-119.086
2023-09-13 02:34:55.773, [INFO],POSCTL,0.011318,0.48,1192.742,40.888794,-119.086
2023-09-13 02:34:56.282, [INFO],POSCTL,0.0113184,0.484,1192.746,40.888794,-119.086
2023-09-13 02:34:56.786, [INFO],POSCTL,0.0113205,0.485,1192.747,40.888794,-119.086
2023-09-13 02:34:57.291, [INFO],POSCTL,0.0113206,0.484,1192.746,40.888794,-119.086
2023-09-13 02:34:57.794, [INFO],POSCTL,0.0113185,0.485,1192.748,40.888794,-119.086
2023-09-13 02:34:58.296, [INFO],POSCTL,0.0113214,0.49,1192.752,40.888794,-119.086
2023-09-13 02:34:58.800, [INFO],POSCTL,0.0113218,0.493,1192.755,40.888794,-119.086
2023-09-13 02:34:59.303, [INFO],POSCTL,0.0113216,0.496,1192.758,40.888794,-119.086
2023-09-13 02:34:59.807, [INFO],POSCTL,0.0113226,0.498,1192.76,40.888794,-119.086
2023-09-13 02:35:00.309, [INFO],POSCTL,0.0113227,0.504,1192.7661,40.888794,-119.086
2023-09-13 02:35:00.811, [INFO],POSCTL,0.0113235,0.509,1192.7709,40.888794,-119.086
2023-09-13 02:35:01.319, [INFO],POSCTL,0.0113269,0.523,1192.786,40.888795,-119.086
2023-09-13 02:35:01.823, [INFO],POSCTL,0.0113281,0.53,1192.7921,40.888795,-119.086
2023-09-13 02:35:02.328, [INFO],POSCTL,0.0113286,0.538,1192.8,40.888795,-119.086
2023-09-13 02:35:02.831, [INFO],POSCTL,0.0113328,0.525,1192.7871,40.888795,-119.086
2023-09-13 02:35:03.333, [INFO],POSCTL,0.0113349,0.507,1192.769,40.888795,-119.086
2023-09-13 02:35:03.837, [INFO],POSCTL,0.0113291,0.493,1192.755,40.888795,-119.086
2023-09-13 02:35:04.341, [INFO],POSCTL,0.0113277,0.498,1192.76,40.888795,-119.086
2023-09-13 02:35:04.845, [INFO],POSCTL,0.0113265,0.506,1192.768,40.888795,-119.086
2023-09-13 02:35:05.348, [INFO],POSCTL,0.0113271,0.518,1192.781,40.888795,-119.086
2023-09-13 02:35:05.851, [INFO],POSCTL,0.0113268,0.537,1192.799,40.888795,-119.086
2023-09-13 02:35:06.360, [INFO],POSCTL,0.0113231,0.554,1192.816,40.888795,-119.086
2023-09-13 02:35:06.862, [INFO],POSCTL,0.0113263,0.559,1192.821,40.888795,-119.086
2023-09-13 02:35:07.367, [INFO],POSCTL,0.005662,0.573,1192.836,40.888795,-119.086
2023-09-13 02:35:07.870, [INFO],POSCTL,0.0113258,0.581,1192.843,40.888796,-119.086
2023-09-13 02:35:08.372, [INFO],POSCTL,0.0113258,0.58,1192.843,40.888796,-119.086
2023-09-13 02:35:08.877, [INFO],POSCTL,0.0113272,0.584,1192.846,40.888796,-119.086
2023-09-13 02:35:09.380, [INFO],POSCTL,0.0113267,0.587,1192.85,40.888796,-119.086
2023-09-13 02:35:09.882, [INFO],POSCTL,0.011325,0.597,1192.859,40.888796,-119.086
2023-09-13 02:35:10.385, [INFO],POSCTL,0.0113246,0.603,1192.8651,40.888796,-119.086
2023-09-13 02:35:10.888, [INFO],POSCTL,0.0113287,0.611,1192.873,40.888796,-119.086
2023-09-13 02:35:11.417, [INFO],POSCTL,0.011328,0.609,1192.871,40.888796,-119.086
2023-09-13 02:35:11.920, [INFO],POSCTL,0.0113285,0.613,1192.876,40.888796,-119.086
2023-09-13 02:35:12.423, [INFO],POSCTL,0.0113282,0.617,1192.879,40.888796,-119.086
2023-09-13 02:35:12.926, [INFO],POSCTL,0.0113281,0.628,1192.8911,40.888796,-119.086
2023-09-13 02:35:13.428, [INFO],POSCTL,0.0113298,0.638,1192.901,40.888797,-119.086
2023-09-13 02:35:13.931, [INFO],POSCTL,0.0113316,0.644,1192.906,40.888797,-119.086
2023-09-13 02:35:14.435, [INFO],POSCTL,0.0113322,0.651,1192.913,40.888797,-119.086
2023-09-13 02:35:14.938, [INFO],POSCTL,0.0113333,0.661,1192.924,40.888797,-119.086
2023-09-13 02:35:15.440, [INFO],POSCTL,0.0113341,0.659,1192.921,40.888797,-119.086
2023-09-13 02:35:15.943, [INFO],POSCTL,0.0113359,0.659,1192.921,40.888797,-119.086
2023-09-13 02:35:16.446, [INFO],POSCTL,0.0113366,0.65,1192.9121,40.888797,-119.086
2023-09-13 02:35:16.948, [INFO],POSCTL,0.0113387,0.647,1192.909,40.888797,-119.086
2023-09-13 02:35:17.450, [INFO],POSCTL,0.0113385,0.643,1192.905,40.888797,-119.086
2023-09-13 02:35:17.954, [INFO],POSCTL,0.0113373,0.652,1192.914,40.888797,-119.086
2023-09-13 02:35:18.458, [INFO],POSCTL,0.0113396,0.653,1192.915,40.888797,-119.086
2023-09-13 02:35:18.962, [INFO],POSCTL,0.0113393,0.662,1192.924,40.888797,-119.086
2023-09-13 02:35:19.466, [INFO],POSCTL,0.0113372,0.673,1192.935,40.888797,-119.086
2023-09-13 02:35:19.969, [INFO],POSCTL,0.0113357,0.688,1192.95,40.888797,-119.086
2023-09-13 02:35:20.472, [INFO],POSCTL,0.0113332,0.697,1192.9591,40.888796,-119.086
2023-09-13 02:35:20.977, [INFO],POSCTL,0.0113335,0.711,1192.973,40.888796,-119.086
2023-09-13 02:35:21.484, [INFO],POSCTL,0.011336,0.722,1192.984,40.888796,-119.086
2023-09-13 02:35:21.986, [INFO],POSCTL,0.0113393,0.729,1192.991,40.888796,-119.086
2023-09-13 02:35:22.489, [INFO],POSCTL,0.011341,0.733,1192.9951,40.888796,-119.086
2023-09-13 02:35:22.992, [INFO],POSCTL,0.0113429,0.735,1192.997,40.888796,-119.086
2023-09-13 02:35:23.494, [INFO],POSCTL,0.0113435,0.0,1192.999,40.888796,-119.086
2023-09-13 02:35:23.998, [INFO],POSCTL,0.0113414,0.001,1193.001,40.888796,-119.086
2023-09-13 02:35:24.502, [INFO],POSCTL,0.0113413,0.007,1193.007,40.888796,-119.086
2023-09-13 02:35:25.5  , [INFO],POSCTL,0.0113407,0.012,1193.012,40.888796,-119.086
2023-09-13 02:35:25.507, [INFO],POSCTL,0.0113421,0.013,1193.013,40.888796,-119.086
2023-09-13 02:35:26.10 , [INFO],POSCTL,0.0056717,0.007,1193.007,40.888796,-119.086
2023-09-13 02:35:26.517, [INFO],POSCTL,0.0113441,0.004,1193.004,40.888797,-119.086
2023-09-13 02:35:27.19 , [INFO],POSCTL,0.0113439,-0.001,1192.999,40.888797,-119.086
2023-09-13 02:35:27.524, [INFO],POSCTL,0.0113442,-0.001,1192.998,40.888797,-119.086
2023-09-13 02:35:28.28 , [INFO],POSCTL,0.0113456,-0.002,1192.997,40.888797,-119.086
2023-09-13 02:35:28.531, [INFO],POSCTL,0.0113446,-0.002,1192.998,40.888797,-119.086
2023-09-13 02:35:29.34 , [INFO],POSCTL,0.0113416,0.0,1193.0,40.888797,-119.086
2023-09-13 02:35:29.539, [INFO],POSCTL,0.0113407,0.012,1193.013,40.888797,-119.086
2023-09-13 02:35:30.41 , [INFO],POSCTL,0.0113383,0.025,1193.025,40.888797,-119.086
2023-09-13 02:35:30.543, [INFO],POSCTL,0.0113366,0.048,1193.049,40.888796,-119.086
2023-09-13 02:35:31.48 , [INFO],POSCTL,0.0113381,0.057,1193.0581,40.888796,-119.086
2023-09-13 02:35:31.556, [INFO],POSCTL,0.011336,0.06,1193.06,40.888796,-119.086
2023-09-13 02:35:32.61 , [INFO],POSCTL,0.0113372,0.055,1193.056,40.888796,-119.086
2023-09-13 02:35:32.564, [INFO],POSCTL,0.0113372,0.053,1193.0531,40.888796,-119.086
2023-09-13 02:35:33.69 , [INFO],POSCTL,0.0113382,0.05,1193.051,40.888796,-119.086
2023-09-13 02:35:33.572, [INFO],POSCTL,0.0113375,0.054,1193.054,40.888796,-119.086
2023-09-13 02:35:34.77 , [INFO],POSCTL,0.011339,0.063,1193.0631,40.888796,-119.086
2023-09-13 02:35:34.579, [INFO],POSCTL,0.0113412,0.062,1193.0631,40.888796,-119.086
2023-09-13 02:35:35.82 , [INFO],POSCTL,0.0113406,0.065,1193.066,40.888796,-119.086
2023-09-13 02:35:35.587, [INFO],POSCTL,0.0113432,0.069,1193.07,40.888796,-119.086
2023-09-13 02:35:36.89 , [INFO],POSCTL,0.0113444,0.075,1193.075,40.888796,-119.086
2023-09-13 02:35:36.598, [INFO],POSCTL,0.0113455,0.071,1193.071,40.888796,-119.086
2023-09-13 02:35:37.100, [INFO],POSCTL,0.011347,0.067,1193.067,40.888796,-119.086
2023-09-13 02:35:37.603, [INFO],POSCTL,0.0113462,0.063,1193.0631,40.888796,-119.086
2023-09-13 02:35:38.106, [INFO],POSCTL,0.0113478,0.069,1193.07,40.888796,-119.086
2023-09-13 02:35:38.608, [INFO],POSCTL,0.0113468,0.073,1193.0729,40.888796,-119.086
2023-09-13 02:35:39.110, [INFO],POSCTL,0.0113478,0.074,1193.074,40.888796,-119.086
2023-09-13 02:35:39.612, [INFO],POSCTL,0.0113495,0.071,1193.071,40.888796,-119.086
2023-09-13 02:35:40.115, [INFO],POSCTL,0.0113493,0.075,1193.076,40.888797,-119.086
2023-09-13 02:35:40.622, [INFO],POSCTL,0.0113489,0.071,1193.071,40.888797,-119.086
2023-09-13 02:35:41.125, [INFO],POSCTL,0.0113488,0.075,1193.075,40.888797,-119.086
2023-09-13 02:35:41.627, [INFO],POSCTL,0.0113486,0.079,1193.0791,40.888797,-119.086
2023-09-13 02:35:42.131, [INFO],POSCTL,0.0113497,0.083,1193.083,40.888797,-119.086
2023-09-13 02:35:42.635, [INFO],POSCTL,0.0113489,0.077,1193.078,40.888797,-119.086
2023-09-13 02:35:43.139, [INFO],POSCTL,0.0113493,0.08,1193.08,40.888797,-119.086
2023-09-13 02:35:43.642, [INFO],POSCTL,0.0113516,0.082,1193.082,40.888797,-119.086
2023-09-13 02:35:44.145, [INFO],POSCTL,0.0113518,0.086,1193.086,40.888797,-119.086
2023-09-13 02:35:44.648, [INFO],POSCTL,0.0113527,0.085,1193.085,40.888797,-119.086
2023-09-13 02:35:45.150, [INFO],POSCTL,0.0113526,0.084,1193.0841,40.888797,-119.086
2023-09-13 02:35:45.653, [INFO],POSCTL,0.011353,0.079,1193.08,40.888798,-119.086
2023-09-13 02:35:46.156, [INFO],POSCTL,0.0113516,0.083,1193.083,40.888798,-119.086
2023-09-13 02:35:46.658, [INFO],POSCTL,0.0113519,0.088,1193.088,40.888798,-119.086
2023-09-13 02:35:47.162, [INFO],POSCTL,0.0113496,0.092,1193.093,40.888798,-119.086
2023-09-13 02:35:47.668, [INFO],POSCTL,0.0113504,0.089,1193.09,40.888798,-119.086
2023-09-13 02:35:48.172, [INFO],POSCTL,0.0113512,0.088,1193.0891,40.888798,-119.086
2023-09-13 02:35:48.674, [INFO],POSCTL,0.0113524,0.089,1193.09,40.888798,-119.086
2023-09-13 02:35:49.177, [INFO],POSCTL,0.0113519,0.088,1193.088,40.888798,-119.086
2023-09-13 02:35:49.679, [INFO],POSCTL,0.0113524,0.083,1193.083,40.888798,-119.086
